item_upc,brand_name,item_name,item_size,box_size,frequency
57174103006,Tetley,Chai Tea Vanilla,40 g,24,10
75500000010,TExas PEte,ORiginal HOt SAuce,6oz,24,10
70200010635,Texas Toast,Croutons Garlic & Butter Flavored,5 oz,24,10
72833113035,The Home Store,Glass Cleaner With Ammonia,67.6 fl oz,24,10
81057019658,The Spice Hunter,French Thyme Leaves,0.69 oz,24,10
48121292089,Thomas,Cinnamon Raisin Bagels,20 oz,24,10
48121216818,Thomas',Mini Cinnamon Raisin Bagels,15 oz,24,10
37000138082,Tide,Plus Downy Clean Breeze,"50 fl oz, 24 loads",24,10
37000137474,Tide,Clean Breeze Detergent,"50 fl oz, 32 loads",24,10
37000138310,Tide,Febreze Fresh Laundry Detergent,30 loads,24,10
37000849926,Tide,Detergent,95 OZ (5.93 LB) 2.72 kg,24,10
51943287034,Tillamook Country Smoker,Beef Jerky Honey Glazed,2.8 oz,24,10
43725220001,Time Mist,Yankee Candle Collection Buttercream,6.6 oz,24,10
70221011116,Toblerone,Swiss Milk Chocolate with Honey & Almond Nougat,100 g (3.52 oz),24,10
22169500559,Tolco,Frosted Spray Bottle,8oz,24,10
88541003476,Tommy Hilfiger,Boxershorts,XL,24,10
41351914646,Tone's,Restaurant Black Pepper,18 oz,24,10
41351913649,Tone's,Cumin Ground,16 oz,24,10
41351918484,Tone's,Taco Seasoning,23 oz,24,10
41351913977,Tone's,Onion Powder,20 oz,24,10
41351000240,Tone's,Garlic Powder,7.50 oz,24,10
41351978686,Tone's,Ground Cinnamon,5.50 oz,24,10
41351914653,Tone's,Whole Black Pepper,19.50 oz,24,10
41351515089,Tone's,Granulated Garlic,11oz (312g),24,10
78000002690,Tone's,test,95g,24,10
71998123606,Tony Chachere,Dirty Rice,5 oz,24,10
71720028155,Tootsie,Roll Child's Play,72 oz,24,10
71720305089,Tootsie,Pops - 100 count,60 oz (1.70 kg),24,10
36800365421,Top Co,Food Club H2O Liquid Beverage Enhancer Lemonade,1.62 oz,24,10
36800315174,Top Co,Food Club No Salt Added Sliced Carrots,14.5 oz,24,10
36800365438,Top Co,Food Club H2O Liquid Beverage Enhancer Sweet Tea,1.62 oz,24,10
36800045156,Top Co,Food Club No Salt Added Mixed Vegetables,15 oz,24,10
36800067288,Top Co,Food Club Diced Tomatoes And Green Chilies Mild,10 oz,24,10
36800192249,Top Co,Food Club Cream Of Chicken Condensed Soup,10.5 oz,24,10
36800533554,Top Co,Food Club Fat Free Evaporated Milk,12 oz,24,10
36800365414,Top Co,Food Club H2O Liquid Beverage Enhancer Fruit Punch,1.62 oz,24,10
44946084090,Tortilla Land,Fresh Uncooked Tortillas,82 oz,24,10
28400067409,Tostitos,Salsa Con Queso Medium,23 oz,24,10
28400055970,Tostitos,"Chunky Salsa, Mild",15.5 oz,24,10
28400063999,Tostitos,Original Restaurant Style,13 oz,24,10
28400000031,Tostitos,Nacho Cheese Dip - Medium,3.62oz,24,10
42800008800,Totino's,Pizza Rolls (Cheese),19.80 oz,24,10
30100280910,Town House,Toppers Crackers,13.5 oz,24,10
28700111116,Tree Top,No Sugar Added Natural Apple Sauce,23.8 oz,24,10
28700121313,Tree Top,100% Juice Apple Grape,64 fl oz,24,10
22400623924,Tresemme,Heat Tamer Spary,8 fl oz,24,10
78902675534,Tribe,Hummus Roasted Garlic,8 oz,24,10
78902675572,Tribe,Hummus Sweet Roasted Red Peppers,8 oz,24,10
12546304337,Trident,Spearmint Gum,5 sticks,24,10
12546612678,Trident,Cinnamon Gum,30g,24,10
12546676113,Trident,"White Gum, Spearmint",16 pieces,24,10
12546676151,Trident,"16ct White Gum, Peppermint",3pk,24,10
12546676090,Trident,"White Gum, Peppermint",16 pieces,24,10
28029127720,Trident Seafoods,Panko Breaded Tilapia,12 oz,24,10
72900001333,Trident Seafoods,Rubinstein's Red Salmon,14.75 oz,24,10
42978012715,Trophy Ridge,Shoot Around Rest RH,,24,10
87214003003,Trophy Ridge,Arrow Components - Arrow Tips,,24,10
89087024529,Tropical Fantasy,Pineapple,21 fl oz,24,10
48500019047,Tropicana,"Trop50 Orange Juice Beverage, No Pulp Calcium + Vitamin D",12 fl oz,24,10
48500018590,Tropicana,Orange Juice with Calcium & Vitamin D,414mL,24,10
48500021491,Tropicana,Strawberry Banana Juice,355mL,24,10
48500305690,Tropicana,Orange Juice with Calcium & Vitamin D,1.75L,24,10
87692004356,Truly,Spiked And Sparkling Pomegranate,12oz,24,10
75076100169,Try Me,Cajun Sunshine Hot Pepper Sauce,5 fl oz,24,10
20735092620,Turkey Hill,Lemonade,16 fl oz,24,10
70600000557,Tuscan Dairy Farms,Whole Milk,1 qt,24,10
41498146801,Tuscan Garden,Ranch Dressing and Dip,16 fl oz (473ml),24,10
23604231014,Twang,Lemon Lime Beer Salt,1.4 oz (40g),24,10
70177050740,Twining's,Jasmine Green Tea,1.41 oz,24,10
70177154264,Twining's,China Oolong Tea,1.41 oz,24,10
70177154240,Twining's,Irish Breakfast Tea,1.41 oz,24,10
70177171674,Twinings,Earl Grey Tea,1.23 oz,24,10
70177173517,Twinings,English Breakfast Tea,1.41 oz,24,10
70177154127,Twinings,Darjeeling Tea,1.41 oz,24,10
70177188313,twinings,green tea,40g,24,10
70177018016,Twinings,Earl Grey,250g,24,10
70177154004,Twinings Of London,Classics Lady Grey Tea,20 Ct,24,10
27434012249,Twinlab,Norwegian Cod Liver Oil,12 fl oz,24,10
34000560028,Twizzlers,Strawberry Twists,16 oz,24,10
34000570102,Twizzlers,Extra Long Strawberry Twists,25 oz,24,10
34000560462,Twizzlers,Watermelon Pull 'n' Peel,14 oz,24,10
70670001720,Ty Ling,Pure Sesame Oil,6.2 fl oz,24,10
54800120017,Uncle Ben's,Fast And Natural Whole Grain Instant Brown Rice,14 oz,24,10
25192016523,Universal Studios,The Sting (DVD),1 disc,24,10
51000192011,V8,V Fusion Juice,46 fl oz,24,10
51000127112,V8 Splash,Berry Blend,64 fl oz,24,10
51000212580,V8 Splash,Carrot Orange,64 fl. oz. (2 qt.) (1.89 L),24,10
97339000030,Valentina,Salsa Picante,34 fl oz,24,10
97339000061,Valentina,Salsa Picante,12.5 fl oz (370ml),24,10
74785052806,Valley Fresh,Chicken Breast,5 oz,24,10
21000039845,Velveeta,Shells & Cheese,12 oz,24,10
23942434320,Verbatim,CD-R,152 Grams,24,10
71072013779,Vigo,Yellow Rice,9 oz,24,10
54100006769,Vlasic,Jalapeno Pepper Slices,12 fl oz,24,10
11110831293,Vlasic,Kosher Dill Spears,80 fl oz,24,10
54100011107,Vlasic,Sweet Gherkins,16 fl oz,24,10
54100020208,Vlasic,Sweet Relish,16 fl oz,24,10
54100462008,Vlasic,Kosher Dill Spears,80 fl oz.,24,10
72457550445,Walden Farms,Calorie Free Hickory Smoked Barbecue Sauce,12 fl oz,24,10
72457331181,Walden Farms,Calorie Free Coleslaw Dressing,12 fl oz,24,10
72457880559,Walden Farms,Calorie Free Chocolate Syrup,12 fl oz,24,10
72457440661,Walden Farms,Calorie Free Ranch Dip,12 oz,24,10
49022599291,Walgreens,Advanced Hand Sanitizer with Aloe,,24,10
42774150109,Walls Berry Farm,Red Raspberry Preserves,32 oz,24,10
79567100058,Wd 40,Multi Use Product,5.5 oz,24,10
79567100324,Wd 40,Multi Use Product,12 oz,24,10
47600951820,Weber,Real Molasses Bbq Sauce,18 oz,24,10
77890282199,Wegmans,Sparkling Water,12 fl oz,24,10
77890176818,Wegmans,Greek Feta Yogurt Dressing,12 fl oz,24,10
77890225073,Wegmans,Smooth Marinara Sauce,24 oz,24,10
77890285527,Wegmans,French Fried Onions,6 oz,24,10
77890558423,Wegmans,Semi Sweet Chocolate Morsels,12 oz,24,10
77890945988,Wegmans,Whipped Light Cream,14 oz,24,10
77890423851,Wegmans,Canned Whole Kernel Corn,15.25 oz,24,10
77890102930,Wegmans,Lunch Bags - 50 Large - Flat Bottom,,24,10
41598000539,Weiman,e-Tronic Wipes,30 wipes,24,10
41497273447,Weis,Chicken Gravy Mix,0.87 oz,24,10
41497756087,Weis,Diced Green Chiles,4 oz,24,10
41497115648,Weis Markets,Chunky Blue Cheese Dresing,16 fl oz,24,10
41498198657,Welby Health,Ibuprofen 200mg tablets,100 tablets,24,10
41800501274,Welch's,Strawberry Spread,27 oz,24,10
41800000081,Welch's,Concord Grape Jam,32 oz,24,10
41800000289,Welch's,Strawberry Spread,22 oz,24,10
41800207503,Welch's,100% Grape Juice,64 fl oz,24,10
41800214501,Welches,Gape Juice,5.5 fl oz,24,10
41800283002,Welches,Apple Juice,5.5 fl oz,24,10
76344089353,Wellness,Chicken Formula,5.5 oz,24,10
76344079149,Wellness,Core Grain Free Kitten Formula,5.5 oz,24,10
76344089322,Wellness,Chicken & Herring Formula,5.5 oz,24,10
76344079019,Wellness,"Core Grain Free Chicken, Turkey & Chicken Liver Formula",5.5 oz,24,10
76344079040,Wellness,Core Grain Free Turkey & Duck Formula,5.5 oz,24,10
76344079132,Wellness,"Core Grain Free Beef, Venison & Lamb Formula",5.5 oz,24,10
15400014137,Western Family,French Sliced Green Beans,16 oz,24,10
15400020763,Western Family,100% Natural Quick Oatmeal,42 oz,24,10
15400015691,Western Family,California Ripe Large Pitted Olives,6 oz,24,10
63400138711,Weston bakeries,Country harvest loaf 14 grain,600g,24,10
76828048654,Wet Ones,Antibacterial Hand Wipes,20 wipes,24,10
49022698345,Wexford,College Ruled Composition Book,,24,10
70896201874,Wilson,Holiday Time Sprinkles,8.4 oz,24,10
70896313614,Wilton,Candy Melts,12 oz,24,10
70896717726,Wilton,Sprinkles Rainbow Nonpareils,3 oz (85g),24,10
70896610065,Wilton,Gel Food Colors,1.2 fl oz,24,10
70896719928,Wilton,White Sparkling Sprinkles,8 oz,24,10
70552705029,Win Co Foods,Macaroni & Cheese Dinner,7.25 oz,24,10
70552305007,Win Co Foods,"Strawberries, Whole",64 oz,24,10
85000909225,Wine of U.S.A,Apothic Red,3L,24,10
14113910026,Wonderful,Pistachios,16 oz,24,10
11225039676,World Classics Trading Company,Sliced Fancy Water Chestnuts,8 oz,24,10
22000015532,Wrigley's,5 Gum (Wintermint),15 Sticks,24,10
41258751153,Wyler's,Chicken Flavored Bouillon Cubes,3.25 oz,24,10
72392352234,Wylers Light,Pink Lemonade,1.1 oz,24,10
51933160804,Wylwood,Blue Lake Cut Green Beans,14.5 oz,24,10
95205747287,Xerox,Xerox 106R01394 High Capacity Yellow Print Cartridge for Phaser 6280 Series Printer,3.1 Pounds,24,10
94514419625,Xtra,Lasting Scentsations Laundry Detergent,75 fl oz,24,10
94514419656,Xtra,Mountain Rain,75 fl oz,24,10
70470006512,Yoplait,Light Red Raspberry Yogurt,6 oz,24,10
70470006543,Yoplait,Light Strawberries 'n Bananas Yogurt,6 oz,24,10
70470003009,Yoplait,Original Strawberry Yogurt,6 oz,24,10
70470003030,Yoplait,Original Cherry Orchard Yogurt,6 oz,24,10
70470006529,Yoplait,Original Blueberry Patch Yogurt,6 oz,24,10
70470003108,Yoplait,Original Mixed Berry Yogurt,6 oz,24,10
70470003139,Yoplait,Original Strawberry Banana,6 oz,24,10
75186021330,Zachary,Orange Slices,32 oz,24,10
71429095236,Zatarain's,Jambalaya Mix,8 oz,24,10
71429026339,Zatarain's,Seasoned Fish-Fri Garlic,12oz (340g),24,10
71429122611,Zatarain's,Cayenne Pepper,7.25 oz (203g),24,10
71429098497,Zatarains,New Orleans Style Red Beans And Rice,8 oz,24,10
25700156215,Ziploc,Double Zipper Gallon Bags,24 bags,24,10
